branch,frame,channel,num_symbols,encoder_decoder_predictor_equal,exact_match_rate,MAE,RMSE
PRED_ONLY,2,5,8160,True,1.0,0.0,0.0
PRED_ONLY,2,6,8160,True,1.0,0.0,0.0
PRED_ONLY,2,7,8160,True,1.0,0.0,0.0
PRED_ONLY,2,8,8160,True,1.0,0.0,0.0
PRED_ONLY,2,9,8160,True,1.0,0.0,0.0
PRED_ONLY,2,10,8160,True,1.0,0.0,0.0
PRED_ONLY,2,11,8160,True,1.0,0.0,0.0
PRED_ONLY,2,12,8160,True,1.0,0.0,0.0
PRED_ONLY,2,13,8160,True,1.0,0.0,0.0
PRED_ONLY,2,14,8160,True,1.0,0.0,0.0
PRED_ONLY,2,15,8160,True,1.0,0.0,0.0
PRED_ONLY,2,16,8160,True,1.0,0.0,0.0
PRED_ONLY,2,17,8160,True,1.0,0.0,0.0
PRED_ONLY,2,18,8160,True,0.9658088684082031,0.034191180020570755,0.18490856885910034
PRED_ONLY,2,19,8160,True,1.0,0.0,0.0
PRED_ONLY,2,20,8160,True,1.0,0.0,0.0
PRED_ONLY,2,21,8160,True,0.9849265217781067,0.015073530375957489,0.12277430295944214
PRED_ONLY,2,22,8160,True,1.0,0.0,0.0
PRED_ONLY,2,23,8160,True,1.0,0.0,0.0
PRED_ONLY,2,24,8160,True,1.0,0.0,0.0
PRED_ONLY,2,25,8160,True,1.0,0.0,0.0
PRED_ONLY,2,26,8160,True,1.0,0.0,0.0
PRED_ONLY,2,27,8160,True,1.0,0.0,0.0
PRED_ONLY,2,28,8160,True,1.0,0.0,0.0
PRED_ONLY,2,29,8160,True,1.0,0.0,0.0
PRED_ONLY,2,30,8160,True,1.0,0.0,0.0
PRED_ONLY,2,31,8160,True,1.0,0.0,0.0
PRED_ONLY,2,32,8160,True,1.0,0.0,0.0
PRED_ONLY,2,33,8160,True,1.0,0.0,0.0
PRED_ONLY,2,34,8160,True,1.0,0.0,0.0
PRED_ONLY,2,35,8160,True,1.0,0.0,0.0
PRED_ONLY,2,36,8160,True,1.0,0.0,0.0
PRED_ONLY,2,37,8160,True,1.0,0.0,0.0
PRED_ONLY,2,38,8160,True,1.0,0.0,0.0
PRED_ONLY,2,39,8160,True,1.0,0.0,0.0
PRED_ONLY,2,40,8160,True,1.0,0.0,0.0
PRED_ONLY,2,41,8160,True,1.0,0.0,0.0
PRED_ONLY,2,42,8160,True,1.0,0.0,0.0
PRED_ONLY,2,43,8160,True,1.0,0.0,0.0
PRED_ONLY,2,44,8160,True,0.9778186678886414,0.022181373089551926,0.14893412590026855
PRED_ONLY,2,45,8160,True,1.0,0.0,0.0
PRED_ONLY,2,46,8160,True,1.0,0.0,0.0
PRED_ONLY,2,47,8160,True,1.0,0.0,0.0
PRED_ONLY,2,48,8160,True,1.0,0.0,0.0
PRED_ONLY,2,49,8160,True,1.0,0.0,0.0
PRED_ONLY,2,50,8160,True,1.0,0.0,0.0
PRED_ONLY,2,51,8160,True,1.0,0.0,0.0
PRED_ONLY,2,52,8160,True,1.0,0.0,0.0
PRED_ONLY,2,53,8160,True,1.0,0.0,0.0
PRED_ONLY,2,54,8160,True,1.0,0.0,0.0
PRED_ONLY,2,55,8160,True,1.0,0.0,0.0
PRED_ONLY,2,56,8160,True,1.0,0.0,0.0
PRED_ONLY,2,57,8160,True,1.0,0.0,0.0
PRED_ONLY,2,58,8160,True,1.0,0.0,0.0
PRED_ONLY,2,59,8160,True,1.0,0.0,0.0
PRED_ONLY,2,60,8160,True,0.9705882668495178,0.029411766678094864,0.1714985966682434
PRED_ONLY,2,61,8160,True,1.0,0.0,0.0
PRED_ONLY,2,62,8160,True,1.0,0.0,0.0
PRED_ONLY,2,63,8160,True,1.0,0.0,0.0
PRED_ONLY,3,0,8160,True,1.0,0.0,0.0
PRED_ONLY,3,1,8160,True,1.0,0.0,0.0
PRED_ONLY,3,2,8160,True,1.0,0.0,0.0
PRED_ONLY,3,3,8160,True,0.9681373238563538,0.03186274692416191,0.17850139737129211
PRED_ONLY,3,4,8160,True,1.0,0.0,0.0
PRED_ONLY,3,5,8160,True,1.0,0.0,0.0
PRED_ONLY,3,6,8160,True,1.0,0.0,0.0
PRED_ONLY,3,7,8160,True,1.0,0.0,0.0
PRED_ONLY,3,8,8160,True,1.0,0.0,0.0
PRED_ONLY,3,9,8160,True,1.0,0.0,0.0
PRED_ONLY,3,10,8160,True,1.0,0.0,0.0
PRED_ONLY,3,11,8160,True,1.0,0.0,0.0
PRED_ONLY,3,12,8160,True,1.0,0.0,0.0
PRED_ONLY,3,13,8160,True,1.0,0.0,0.0
PRED_ONLY,3,14,8160,True,1.0,0.0,0.0
PRED_ONLY,3,15,8160,True,1.0,0.0,0.0
PRED_ONLY,3,16,8160,True,1.0,0.0,0.0
PRED_ONLY,3,17,8160,True,1.0,0.0,0.0
PRED_ONLY,3,18,8160,True,0.9856618046760559,0.014338236302137375,0.11974237114191055
PRED_ONLY,3,19,8160,True,1.0,0.0,0.0
PRED_ONLY,3,20,8160,True,1.0,0.0,0.0
PRED_ONLY,3,21,8160,True,0.9957108497619629,0.00428921589627862,0.06549210846424103
PRED_ONLY,3,22,8160,True,1.0,0.0,0.0
PRED_ONLY,3,23,8160,True,1.0,0.0,0.0
PRED_ONLY,3,24,8160,True,1.0,0.0,0.0
PRED_ONLY,3,25,8160,True,1.0,0.0,0.0
PRED_ONLY,3,26,8160,True,1.0,0.0,0.0
PRED_ONLY,3,27,8160,True,1.0,0.0,0.0
PRED_ONLY,3,28,8160,True,1.0,0.0,0.0
PRED_ONLY,3,29,8160,True,1.0,0.0,0.0
PRED_ONLY,3,30,8160,True,1.0,0.0,0.0
PRED_ONLY,3,31,8160,True,1.0,0.0,0.0
PRED_ONLY,3,32,8160,True,1.0,0.0,0.0
PRED_ONLY,3,33,8160,True,1.0,0.0,0.0
PRED_ONLY,3,34,8160,True,1.0,0.0,0.0
PRED_ONLY,3,35,8160,True,1.0,0.0,0.0
PRED_ONLY,3,36,8160,True,1.0,0.0,0.0
PRED_ONLY,3,37,8160,True,1.0,0.0,0.0
PRED_ONLY,3,38,8160,True,1.0,0.0,0.0
PRED_ONLY,3,39,8160,True,1.0,0.0,0.0
PRED_ONLY,3,40,8160,True,1.0,0.0,0.0
PRED_ONLY,3,41,8160,True,1.0,0.0,0.0
PRED_ONLY,3,42,8160,True,1.0,0.0,0.0
PRED_ONLY,3,43,8160,True,1.0,0.0,0.0
PRED_ONLY,3,44,8160,True,0.9952206611633301,0.004779411945492029,0.06913328915834427
PRED_ONLY,3,45,8160,True,1.0,0.0,0.0
PRED_ONLY,3,46,8160,True,1.0,0.0,0.0
PRED_ONLY,3,47,8160,True,1.0,0.0,0.0
PRED_ONLY,3,48,8160,True,1.0,0.0,0.0
PRED_ONLY,3,49,8160,True,1.0,0.0,0.0
PRED_ONLY,3,50,8160,True,1.0,0.0,0.0
PRED_ONLY,3,51,8160,True,1.0,0.0,0.0
PRED_ONLY,3,52,8160,True,1.0,0.0,0.0
PRED_ONLY,3,53,8160,True,1.0,0.0,0.0
PRED_ONLY,3,54,8160,True,1.0,0.0,0.0
PRED_ONLY,3,55,8160,True,1.0,0.0,0.0
PRED_ONLY,3,56,8160,True,1.0,0.0,0.0
PRED_ONLY,3,57,8160,True,1.0,0.0,0.0
PRED_ONLY,3,58,8160,True,1.0,0.0,0.0
PRED_ONLY,3,59,8160,True,1.0,0.0,0.0
PRED_ONLY,3,60,8160,True,0.990073561668396,0.009926470927894115,0.09963167458772659
PRED_ONLY,3,61,8160,True,1.0,0.0,0.0
PRED_ONLY,3,62,8160,True,1.0,0.0,0.0
PRED_ONLY,3,63,8160,True,1.0,0.0,0.0
PRED_ONLY,4,0,8160,True,1.0,0.0,0.0
PRED_ONLY,4,1,8160,True,1.0,0.0,0.0
PRED_ONLY,4,2,8160,True,1.0,0.0,0.0
PRED_ONLY,4,3,8160,True,0.9556373357772827,0.04436274617910385,0.21062465012073517
PRED_ONLY,4,4,8160,True,1.0,0.0,0.0
PRED_ONLY,4,5,8160,True,1.0,0.0,0.0
PRED_ONLY,4,6,8160,True,1.0,0.0,0.0
PRED_ONLY,4,7,8160,True,1.0,0.0,0.0
PRED_ONLY,4,8,8160,True,1.0,0.0,0.0
PRED_ONLY,4,9,8160,True,1.0,0.0,0.0
PRED_ONLY,4,10,8160,True,1.0,0.0,0.0
PRED_ONLY,4,11,8160,True,1.0,0.0,0.0
PRED_ONLY,4,12,8160,True,1.0,0.0,0.0
PRED_ONLY,4,13,8160,True,1.0,0.0,0.0
PRED_ONLY,4,14,8160,True,1.0,0.0,0.0
PRED_ONLY,4,15,8160,True,1.0,0.0,0.0
PRED_ONLY,4,16,8160,True,1.0,0.0,0.0
PRED_ONLY,4,17,8160,True,1.0,0.0,0.0
PRED_ONLY,4,18,8160,True,0.980759859085083,0.01924019679427147,0.13870903849601746
PRED_ONLY,4,19,8160,True,1.0,0.0,0.0
PRED_ONLY,4,20,8160,True,1.0,0.0,0.0
PRED_ONLY,4,21,8160,True,0.9928922057151794,0.007107843644917011,0.08430802822113037
PRED_ONLY,4,22,8160,True,1.0,0.0,0.0
PRED_ONLY,4,23,8160,True,1.0,0.0,0.0
PRED_ONLY,4,24,8160,True,1.0,0.0,0.0
PRED_ONLY,4,25,8160,True,1.0,0.0,0.0
PRED_ONLY,4,26,8160,True,1.0,0.0,0.0
PRED_ONLY,4,27,8160,True,1.0,0.0,0.0
PRED_ONLY,4,28,8160,True,1.0,0.0,0.0
PRED_ONLY,4,29,8160,True,1.0,0.0,0.0
PRED_ONLY,4,30,8160,True,1.0,0.0,0.0
PRED_ONLY,4,31,8160,True,1.0,0.0,0.0
PRED_ONLY,4,32,8160,True,1.0,0.0,0.0
PRED_ONLY,4,33,8160,True,1.0,0.0,0.0
PRED_ONLY,4,34,8160,True,1.0,0.0,0.0
PRED_ONLY,4,35,8160,True,1.0,0.0,0.0
PRED_ONLY,4,36,8160,True,1.0,0.0,0.0
PRED_ONLY,4,37,8160,True,1.0,0.0,0.0
PRED_ONLY,4,38,8160,True,1.0,0.0,0.0
PRED_ONLY,4,39,8160,True,1.0,0.0,0.0
PRED_ONLY,4,40,8160,True,1.0,0.0,0.0
PRED_ONLY,4,41,8160,True,1.0,0.0,0.0
PRED_ONLY,4,42,8160,True,1.0,0.0,0.0
PRED_ONLY,4,43,8160,True,1.0,0.0,0.0
PRED_ONLY,4,44,8160,True,0.9937500357627869,0.006250000558793545,0.07905694842338562
PRED_ONLY,4,45,8160,True,1.0,0.0,0.0
PRED_ONLY,4,46,8160,True,1.0,0.0,0.0
PRED_ONLY,4,47,8160,True,1.0,0.0,0.0
PRED_ONLY,4,48,8160,True,1.0,0.0,0.0
PRED_ONLY,4,49,8160,True,1.0,0.0,0.0
PRED_ONLY,4,50,8160,True,1.0,0.0,0.0
PRED_ONLY,4,51,8160,True,1.0,0.0,0.0
PRED_ONLY,4,52,8160,True,1.0,0.0,0.0
PRED_ONLY,4,53,8160,True,1.0,0.0,0.0
PRED_ONLY,4,54,8160,True,1.0,0.0,0.0
PRED_ONLY,4,55,8160,True,1.0,0.0,0.0
PRED_ONLY,4,56,8160,True,1.0,0.0,0.0
PRED_ONLY,4,57,8160,True,1.0,0.0,0.0
PRED_ONLY,4,58,8160,True,1.0,0.0,0.0
PRED_ONLY,4,59,8160,True,1.0,0.0,0.0
PRED_ONLY,4,60,8160,True,0.9861519932746887,0.013848040252923965,0.11767769604921341
PRED_ONLY,4,61,8160,True,1.0,0.0,0.0
PRED_ONLY,4,62,8160,True,1.0,0.0,0.0
PRED_ONLY,4,63,8160,True,1.0,0.0,0.0
PRED_ONLY,5,0,8160,True,1.0,0.0,0.0
PRED_ONLY,5,1,8160,True,1.0,0.0,0.0
PRED_ONLY,5,2,8160,True,1.0,0.0,0.0
PRED_ONLY,5,3,8160,True,0.9444853663444519,0.055637259036302567,0.2363944947719574
PRED_ONLY,5,4,8160,True,1.0,0.0,0.0
PRED_ONLY,5,5,8160,True,1.0,0.0,0.0
PRED_ONLY,5,6,8160,True,1.0,0.0,0.0
PRED_ONLY,5,7,8160,True,1.0,0.0,0.0
PRED_ONLY,5,8,8160,True,1.0,0.0,0.0
PRED_ONLY,5,9,8160,True,1.0,0.0,0.0
PRED_ONLY,5,10,8160,True,1.0,0.0,0.0
PRED_ONLY,5,11,8160,True,1.0,0.0,0.0
PRED_ONLY,5,12,8160,True,1.0,0.0,0.0
PRED_ONLY,5,13,8160,True,1.0,0.0,0.0
PRED_ONLY,5,14,8160,True,1.0,0.0,0.0
PRED_ONLY,5,15,8160,True,1.0,0.0,0.0
PRED_ONLY,5,16,8160,True,1.0,0.0,0.0
PRED_ONLY,5,17,8160,True,1.0,0.0,0.0
PRED_ONLY,5,18,8160,True,0.9753677248954773,0.024632355198264122,0.15694698691368103
PRED_ONLY,5,19,8160,True,1.0,0.0,0.0
PRED_ONLY,5,20,8160,True,1.0,0.0,0.0
PRED_ONLY,5,21,8160,True,0.992034375667572,0.007965686731040478,0.08925069868564606
PRED_ONLY,5,22,8160,True,1.0,0.0,0.0
PRED_ONLY,5,23,8160,True,1.0,0.0,0.0
PRED_ONLY,5,24,8160,True,1.0,0.0,0.0
PRED_ONLY,5,25,8160,True,1.0,0.0,0.0
PRED_ONLY,5,26,8160,True,1.0,0.0,0.0
PRED_ONLY,5,27,8160,True,1.0,0.0,0.0
PRED_ONLY,5,28,8160,True,1.0,0.0,0.0
PRED_ONLY,5,29,8160,True,1.0,0.0,0.0
PRED_ONLY,5,30,8160,True,1.0,0.0,0.0
PRED_ONLY,5,31,8160,True,1.0,0.0,0.0
PRED_ONLY,5,32,8160,True,1.0,0.0,0.0
PRED_ONLY,5,33,8160,True,1.0,0.0,0.0
PRED_ONLY,5,34,8160,True,1.0,0.0,0.0
PRED_ONLY,5,35,8160,True,1.0,0.0,0.0
PRED_ONLY,5,36,8160,True,1.0,0.0,0.0
PRED_ONLY,5,37,8160,True,1.0,0.0,0.0
PRED_ONLY,5,38,8160,True,1.0,0.0,0.0
PRED_ONLY,5,39,8160,True,1.0,0.0,0.0
PRED_ONLY,5,40,8160,True,1.0,0.0,0.0
PRED_ONLY,5,41,8160,True,1.0,0.0,0.0
PRED_ONLY,5,42,8160,True,1.0,0.0,0.0
PRED_ONLY,5,43,8160,True,1.0,0.0,0.0
PRED_ONLY,5,44,8160,True,0.9895833730697632,0.010416666977107525,0.10206207633018494
PRED_ONLY,5,45,8160,True,1.0,0.0,0.0
PRED_ONLY,5,46,8160,True,1.0,0.0,0.0
PRED_ONLY,5,47,8160,True,1.0,0.0,0.0
PRED_ONLY,5,48,8160,True,1.0,0.0,0.0
PRED_ONLY,5,49,8160,True,1.0,0.0,0.0
PRED_ONLY,5,50,8160,True,1.0,0.0,0.0
PRED_ONLY,5,51,8160,True,1.0,0.0,0.0
PRED_ONLY,5,52,8160,True,1.0,0.0,0.0
PRED_ONLY,5,53,8160,True,1.0,0.0,0.0
PRED_ONLY,5,54,8160,True,1.0,0.0,0.0
PRED_ONLY,5,55,8160,True,1.0,0.0,0.0
PRED_ONLY,5,56,8160,True,1.0,0.0,0.0
PRED_ONLY,5,57,8160,True,1.0,0.0,0.0
PRED_ONLY,5,58,8160,True,1.0,0.0,0.0
PRED_ONLY,5,59,8160,True,1.0,0.0,0.0
PRED_ONLY,5,60,8160,True,0.9792892932891846,0.020710784941911697,0.1439124196767807
PRED_ONLY,5,61,8160,True,1.0,0.0,0.0
PRED_ONLY,5,62,8160,True,1.0,0.0,0.0
PRED_ONLY,5,63,8160,True,1.0,0.0,0.0
PRED_ONLY,6,0,8160,True,1.0,0.0,0.0
PRED_ONLY,6,1,8160,True,1.0,0.0,0.0
PRED_ONLY,6,2,8160,True,1.0,0.0,0.0
PRED_ONLY,6,3,8160,True,0.9490196704864502,0.05098039656877518,0.22578838467597961
PRED_ONLY,6,4,8160,True,1.0,0.0,0.0
PRED_ONLY,6,5,8160,True,1.0,0.0,0.0
PRED_ONLY,6,6,8160,True,1.0,0.0,0.0
PRED_ONLY,6,7,8160,True,1.0,0.0,0.0
PRED_ONLY,6,8,8160,True,1.0,0.0,0.0
PRED_ONLY,6,9,8160,True,1.0,0.0,0.0
PRED_ONLY,6,10,8160,True,1.0,0.0,0.0
PRED_ONLY,6,11,8160,True,1.0,0.0,0.0
PRED_ONLY,6,12,8160,True,1.0,0.0,0.0
PRED_ONLY,6,13,8160,True,1.0,0.0,0.0
PRED_ONLY,6,14,8160,True,1.0,0.0,0.0
PRED_ONLY,6,15,8160,True,1.0,0.0,0.0
PRED_ONLY,6,16,8160,True,1.0,0.0,0.0
PRED_ONLY,6,17,8160,True,1.0,0.0,0.0
PRED_ONLY,6,18,8160,True,0.9773284792900085,0.022671569138765335,0.150570809841156
PRED_ONLY,6,19,8160,True,1.0,0.0,0.0
PRED_ONLY,6,20,8160,True,1.0,0.0,0.0
PRED_ONLY,6,21,8160,True,0.9943628311157227,0.005637255031615496,0.07508165389299393
PRED_ONLY,6,22,8160,True,1.0,0.0,0.0
PRED_ONLY,6,23,8160,True,1.0,0.0,0.0
PRED_ONLY,6,24,8160,True,1.0,0.0,0.0
PRED_ONLY,6,25,8160,True,1.0,0.0,0.0
PRED_ONLY,6,26,8160,True,1.0,0.0,0.0
PRED_ONLY,6,27,8160,True,1.0,0.0,0.0
PRED_ONLY,6,28,8160,True,1.0,0.0,0.0
PRED_ONLY,6,29,8160,True,1.0,0.0,0.0
PRED_ONLY,6,30,8160,True,1.0,0.0,0.0
PRED_ONLY,6,31,8160,True,1.0,0.0,0.0
PRED_ONLY,6,32,8160,True,1.0,0.0,0.0
PRED_ONLY,6,33,8160,True,1.0,0.0,0.0
PRED_ONLY,6,34,8160,True,1.0,0.0,0.0
PRED_ONLY,6,35,8160,True,1.0,0.0,0.0
PRED_ONLY,6,36,8160,True,1.0,0.0,0.0
PRED_ONLY,6,37,8160,True,1.0,0.0,0.0
PRED_ONLY,6,38,8160,True,1.0,0.0,0.0
PRED_ONLY,6,39,8160,True,1.0,0.0,0.0
PRED_ONLY,6,40,8160,True,1.0,0.0,0.0
PRED_ONLY,6,41,8160,True,1.0,0.0,0.0
PRED_ONLY,6,42,8160,True,1.0,0.0,0.0
PRED_ONLY,6,43,8160,True,1.0,0.0,0.0
PRED_ONLY,6,44,8160,True,0.9905638098716736,0.009436274878680706,0.09714049100875854
PRED_ONLY,6,45,8160,True,1.0,0.0,0.0
PRED_ONLY,6,46,8160,True,1.0,0.0,0.0
PRED_ONLY,6,47,8160,True,1.0,0.0,0.0
PRED_ONLY,6,48,8160,True,1.0,0.0,0.0
PRED_ONLY,6,49,8160,True,1.0,0.0,0.0
PRED_ONLY,6,50,8160,True,1.0,0.0,0.0
PRED_ONLY,6,51,8160,True,1.0,0.0,0.0
PRED_ONLY,6,52,8160,True,1.0,0.0,0.0
PRED_ONLY,6,53,8160,True,1.0,0.0,0.0
PRED_ONLY,6,54,8160,True,1.0,0.0,0.0
PRED_ONLY,6,55,8160,True,1.0,0.0,0.0
PRED_ONLY,6,56,8160,True,1.0,0.0,0.0
PRED_ONLY,6,57,8160,True,1.0,0.0,0.0
PRED_ONLY,6,58,8160,True,1.0,0.0,0.0
PRED_ONLY,6,59,8160,True,1.0,0.0,0.0
PRED_ONLY,6,60,8160,True,0.9828432202339172,0.01715686358511448,0.13098421692848206
PRED_ONLY,6,61,8160,True,1.0,0.0,0.0
PRED_ONLY,6,62,8160,True,1.0,0.0,0.0
PRED_ONLY,6,63,8160,True,1.0,0.0,0.0
PRED_ONLY,7,0,8160,True,1.0,0.0,0.0
PRED_ONLY,7,1,8160,True,1.0,0.0,0.0
PRED_ONLY,7,2,8160,True,1.0,0.0,0.0
PRED_ONLY,7,3,8160,True,0.9409314393997192,0.05906863138079643,0.24304039776325226
PRED_ONLY,7,4,8160,True,1.0,0.0,0.0
PRED_ONLY,7,5,8160,True,1.0,0.0,0.0
PRED_ONLY,7,6,8160,True,1.0,0.0,0.0
PRED_ONLY,7,7,8160,True,1.0,0.0,0.0
PRED_ONLY,7,8,8160,True,1.0,0.0,0.0
PRED_ONLY,7,9,8160,True,1.0,0.0,0.0
PRED_ONLY,7,10,8160,True,1.0,0.0,0.0
PRED_ONLY,7,11,8160,True,1.0,0.0,0.0
PRED_ONLY,7,12,8160,True,1.0,0.0,0.0
PRED_ONLY,7,13,8160,True,1.0,0.0,0.0
PRED_ONLY,7,14,8160,True,1.0,0.0,0.0
PRED_ONLY,7,15,8160,True,1.0,0.0,0.0
PRED_ONLY,7,16,8160,True,1.0,0.0,0.0
PRED_ONLY,7,17,8160,True,1.0,0.0,0.0
PRED_ONLY,7,18,8160,True,0.980759859085083,0.01924019679427147,0.13870903849601746
PRED_ONLY,7,19,8160,True,1.0,0.0,0.0
PRED_ONLY,7,20,8160,True,1.0,0.0,0.0
PRED_ONLY,7,21,8160,True,0.9966912269592285,0.003308823797851801,0.057522375136613846
PRED_ONLY,7,22,8160,True,1.0,0.0,0.0
PRED_ONLY,7,23,8160,True,1.0,0.0,0.0
PRED_ONLY,7,24,8160,True,1.0,0.0,0.0
PRED_ONLY,7,25,8160,True,1.0,0.0,0.0
PRED_ONLY,7,26,8160,True,1.0,0.0,0.0
PRED_ONLY,7,27,8160,True,1.0,0.0,0.0
PRED_ONLY,7,28,8160,True,1.0,0.0,0.0
PRED_ONLY,7,29,8160,True,1.0,0.0,0.0
PRED_ONLY,7,30,8160,True,1.0,0.0,0.0
PRED_ONLY,7,31,8160,True,1.0,0.0,0.0
PRED_ONLY,7,32,8160,True,1.0,0.0,0.0
PRED_ONLY,7,33,8160,True,1.0,0.0,0.0
PRED_ONLY,7,34,8160,True,1.0,0.0,0.0
PRED_ONLY,7,35,8160,True,1.0,0.0,0.0
PRED_ONLY,7,36,8160,True,1.0,0.0,0.0
PRED_ONLY,7,37,8160,True,1.0,0.0,0.0
PRED_ONLY,7,38,8160,True,1.0,0.0,0.0
PRED_ONLY,7,39,8160,True,1.0,0.0,0.0
PRED_ONLY,7,40,8160,True,1.0,0.0,0.0
PRED_ONLY,7,41,8160,True,1.0,0.0,0.0
PRED_ONLY,7,42,8160,True,1.0,0.0,0.0
PRED_ONLY,7,43,8160,True,1.0,0.0,0.0
PRED_ONLY,7,44,8160,True,0.9927696585655212,0.007230392657220364,0.08503171801567078
PRED_ONLY,7,45,8160,True,1.0,0.0,0.0
PRED_ONLY,7,46,8160,True,1.0,0.0,0.0
PRED_ONLY,7,47,8160,True,1.0,0.0,0.0
PRED_ONLY,7,48,8160,True,1.0,0.0,0.0
PRED_ONLY,7,49,8160,True,1.0,0.0,0.0
PRED_ONLY,7,50,8160,True,1.0,0.0,0.0
PRED_ONLY,7,51,8160,True,1.0,0.0,0.0
PRED_ONLY,7,52,8160,True,1.0,0.0,0.0
PRED_ONLY,7,53,8160,True,1.0,0.0,0.0
PRED_ONLY,7,54,8160,True,1.0,0.0,0.0
PRED_ONLY,7,55,8160,True,1.0,0.0,0.0
PRED_ONLY,7,56,8160,True,1.0,0.0,0.0
PRED_ONLY,7,57,8160,True,1.0,0.0,0.0
PRED_ONLY,7,58,8160,True,1.0,0.0,0.0
PRED_ONLY,7,59,8160,True,1.0,0.0,0.0
PRED_ONLY,7,60,8160,True,0.9865196943283081,0.013480393216013908,0.1161050945520401
PRED_ONLY,7,61,8160,True,1.0,0.0,0.0
PRED_ONLY,7,62,8160,True,1.0,0.0,0.0
PRED_ONLY,7,63,8160,True,1.0,0.0,0.0
CORR1,1,0,8160,True,1.0,0.0,0.0
CORR1,1,1,8160,True,1.0,0.0,0.0
CORR1,1,2,8160,True,1.0,0.0,0.0
CORR1,1,3,8160,True,0.9335784912109375,0.06642157584428787,0.2577238380908966
CORR1,1,4,8160,True,1.0,0.0,0.0
CORR1,1,5,8160,True,1.0,0.0,0.0
CORR1,1,6,8160,True,1.0,0.0,0.0
CORR1,1,7,8160,True,1.0,0.0,0.0
CORR1,1,8,8160,True,1.0,0.0,0.0
CORR1,1,9,8160,True,1.0,0.0,0.0
CORR1,1,10,8160,True,1.0,0.0,0.0
CORR1,1,11,8160,True,1.0,0.0,0.0
CORR1,1,12,8160,True,1.0,0.0,0.0
CORR1,1,13,8160,True,1.0,0.0,0.0
CORR1,1,14,8160,True,1.0,0.0,0.0
CORR1,1,15,8160,True,1.0,0.0,0.0
CORR1,1,16,8160,True,1.0,0.0,0.0
CORR1,1,17,8160,True,1.0,0.0,0.0
CORR1,1,18,8160,True,0.939460813999176,0.06053921952843666,0.24604718387126923
CORR1,1,19,8160,True,1.0,0.0,0.0
CORR1,1,20,8160,True,1.0,0.0,0.0
CORR1,1,21,8160,True,0.9659314155578613,0.03406862914562225,0.18457689881324768
CORR1,1,22,8160,True,1.0,0.0,0.0
CORR1,1,23,8160,True,1.0,0.0,0.0
CORR1,1,24,8160,True,1.0,0.0,0.0
CORR1,1,25,8160,True,1.0,0.0,0.0
CORR1,1,26,8160,True,1.0,0.0,0.0
CORR1,1,27,8160,True,1.0,0.0,0.0
CORR1,1,28,8160,True,1.0,0.0,0.0
CORR1,1,29,8160,True,1.0,0.0,0.0
CORR1,1,30,8160,True,1.0,0.0,0.0
CORR1,1,31,8160,True,1.0,0.0,0.0
CORR1,1,32,8160,True,1.0,0.0,0.0
CORR1,1,33,8160,True,1.0,0.0,0.0
CORR1,1,34,8160,True,1.0,0.0,0.0
CORR1,1,35,8160,True,1.0,0.0,0.0
CORR1,1,36,8160,True,1.0,0.0,0.0
CORR1,1,37,8160,True,1.0,0.0,0.0
CORR1,1,38,8160,True,1.0,0.0,0.0
CORR1,1,39,8160,True,1.0,0.0,0.0
CORR1,1,40,8160,True,1.0,0.0,0.0
CORR1,1,41,8160,True,1.0,0.0,0.0
CORR1,1,42,8160,True,1.0,0.0,0.0
CORR1,1,43,8160,True,1.0,0.0,0.0
CORR1,1,44,8160,True,0.9547794461250305,0.04522059112787247,0.2126513421535492
CORR1,1,45,8160,True,1.0,0.0,0.0
CORR1,1,46,8160,True,1.0,0.0,0.0
CORR1,1,47,8160,True,1.0,0.0,0.0
CORR1,1,48,8160,True,1.0,0.0,0.0
CORR1,1,49,8160,True,1.0,0.0,0.0
CORR1,1,50,8160,True,1.0,0.0,0.0
CORR1,1,51,8160,True,1.0,0.0,0.0
CORR1,1,52,8160,True,1.0,0.0,0.0
CORR1,1,53,8160,True,1.0,0.0,0.0
CORR1,1,54,8160,True,1.0,0.0,0.0
CORR1,1,55,8160,True,1.0,0.0,0.0
CORR1,1,56,8160,True,1.0,0.0,0.0
CORR1,1,57,8160,True,1.0,0.0,0.0
CORR1,1,58,8160,True,1.0,0.0,0.0
CORR1,1,59,8160,True,1.0,0.0,0.0
CORR1,1,60,8160,True,0.9421569108963013,0.05784314125776291,0.24050600826740265
CORR1,1,61,8160,True,1.0,0.0,0.0
CORR1,1,62,8160,True,1.0,0.0,0.0
CORR1,1,63,8160,True,1.0,0.0,0.0
CORR1,2,0,8160,True,1.0,0.0,0.0
CORR1,2,1,8160,True,1.0,0.0,0.0
CORR1,2,2,8160,True,1.0,0.0,0.0
CORR1,2,3,8160,True,0.9851716160774231,0.014828432351350784,0.12177205085754395
CORR1,2,4,8160,True,1.0,0.0,0.0
CORR1,2,5,8160,True,1.0,0.0,0.0
CORR1,2,6,8160,True,1.0,0.0,0.0
CORR1,2,7,8160,True,1.0,0.0,0.0
CORR1,2,8,8160,True,1.0,0.0,0.0
CORR1,2,9,8160,True,1.0,0.0,0.0
CORR1,2,10,8160,True,1.0,0.0,0.0
CORR1,2,11,8160,True,1.0,0.0,0.0
CORR1,2,12,8160,True,1.0,0.0,0.0
CORR1,2,13,8160,True,1.0,0.0,0.0
CORR1,2,14,8160,True,1.0,0.0,0.0
